#filename theo_tt tshift obs_tt polarity stnm netwk rayp stla stlo stel evla evlo evdp dist az baz snr xcoeff0 ccmean maxamp
II.ABPO.10.BHZ.M.2025.087.062500.SAC 621.561253 7.500000 629.061253 -1 ABPO II 0.059880 -19.018000 47.229000 1528.000000 22.013000 95.921997 35.000000 62.750627 233.138580 51.690835 17.021165 1.000000 0.921991 0.403894
AF.POGA..BHZ.M.2025.087.063059.SAC 721.254510 7.300000 728.554510 -1 POGA AF 0.049133 -27.346001 31.707001 290.000000 22.013000 95.921997 35.000000 79.190071 234.664387 58.348702 22.479242 1.000000 0.934799 0.347998
GT.BOSA.00.BHZ.M.2025.087.062500.SAC 750.526025 6.900000 757.426025 -1 BOSA GT 0.045304 -28.614100 25.255501 1305.800049 22.013000 95.921997 35.000000 84.764030 236.445783 61.622943 21.755540 1.000000 0.931131 0.283216
GT.LBTB.00.BHZ.M.2025.087.062500.SAC 740.462545 7.400000 747.862545 -1 LBTB GT 0.046683 -25.015123 25.596598 1148.300049 22.013000 95.921997 35.000000 82.795183 239.481744 61.790506 21.439548 1.000000 0.930575 0.273722
GE.WIN..BHZ.D.2025.087.063137.SAC 769.794937 8.100000 777.894937 -1 WIN GE 0.042502 -22.569099 17.091499 1720.000000 22.013000 95.921997 35.000000 88.711602 245.137149 65.631872 18.280128 1.000000 0.920110 0.213329
IU.LSZ.60.BHZ.M.2025.087.063041.SAC 703.930633 7.700000 711.630633 -1 LSZ IU 0.051170 -15.277900 28.188200 1200.000000 22.013000 95.921997 35.000000 76.084221 247.032930 62.262607 24.284342 1.000000 0.917313 0.286298
IU.TSUM.60.BHZ.M.2025.087.063139.SAC 761.130643 8.100000 769.230643 -1 TSUM IU 0.043747 -19.202200 17.583799 1260.000000 22.013000 95.921997 35.000000 86.906504 248.007112 65.557530 20.021122 1.000000 0.918557 0.240815
GE.KIBK..BHZ.2025.087.0628.SAC 613.310613 7.600000 620.910613 -1 KIBK GE 0.060681 -2.359070 38.043301 790.000000 22.013000 95.921997 35.000000 61.519274 254.472701 63.436057 29.065738 1.000000 0.925106 0.259535
GE.KMBO.10.BHZ.D.2025.087.062906.SAC 614.458935 7.945168 622.404103 -1 KMBO GE 0.060566 -1.127100 37.252499 1950.000000 22.013000 95.921997 35.000000 61.689409 256.120643 64.240595 30.434893 1.000000 0.906031 0.207006
II.MBAR.10.BHZ.M.2025.087.062500.SAC 651.658759 7.975654 659.634413 -1 MBAR II 0.056884 -0.601900 30.738199 1390.000000 22.013000 95.921997 35.000000 67.383964 259.692417 65.869400 32.543659 1.000000 0.883885 0.186346
IU.FURI.00.BHZ.M.2025.087.062835.SAC 578.142395 14.584733 592.727128 -1 FURI IU 0.064007 8.895200 38.679798 2565.000000 22.013000 95.921997 35.000000 56.446129 266.158531 69.495101 37.351474 1.000000 0.905567 0.325296
G.ATD.00.BHZ.M.2025.087.062500.SAC 543.518237 12.835638 556.353875 1 ATD G 0.067122 11.530725 42.846634 610.000000 22.013000 95.921997 35.000000 51.695850 267.491624 71.015566 28.913991 1.000000 0.888345 0.447697
GE.DAMY..BHZ.2025.087.0627.SAC 525.748655 11.381933 537.130588 1 DAMY GE 0.068667 14.561300 44.386902 2488.000000 22.013000 95.921997 35.000000 49.341997 270.616045 73.347189 13.112472 1.000000 0.716500 0.429346
G.EDA.00.BHZ.D.2025.087.063127.SAC 750.461709 9.467063 759.928772 1 EDA G 0.045313 3.778868 10.153427 140.000000 22.013000 95.921997 35.000000 84.751311 272.020730 68.273976 17.332097 1.000000 0.838648 0.360986
GE.ACRG..BHZ.D.2025.087.063208.SAC 792.604721 9.350432 801.955153 1 ACRG GE 0.041294 5.641470 -0.207160 75.000000 22.013000 95.921997 35.000000 93.639590 277.628465 67.483708 5.092423 1.000000 0.936960 0.411285
II.RAYN.10.BHZ.M.2025.087.062500.SAC 502.552294 9.202788 511.755082 1 RAYN II 0.070617 23.522499 45.503201 631.000000 22.013000 95.921997 35.000000 46.347415 282.057093 81.398227 38.588741 1.000000 0.909210 0.290346
G.TAM.00.BHZ.M.2025.087.062500.SAC 736.934348 10.050221 746.984569 1 TAM G 0.047130 22.791491 5.528380 1410.000000 22.013000 95.921997 35.000000 82.120755 291.433720 69.396677 21.875999 1.000000 0.931600 0.299392
GE.EIL..BHZ.2025.087.0628.SAC 566.980579 8.357286 575.337865 1 EIL GE 0.065035 29.669901 34.951199 210.000000 22.013000 95.921997 35.000000 54.890314 291.569959 82.711776 45.553685 1.000000 0.968513 0.253556
GE.GHAJ..BHZ.2025.087.0628.SAC 561.801074 8.813761 570.614835 1 GHAJ GE 0.065503 31.303410 35.566479 -58.000000 22.013000 95.921997 35.000000 54.175893 293.482098 84.132726 40.391158 1.000000 0.959415 0.260052
GE.MSBI..BHZ.D.2025.087.062758.SAC 563.092458 8.833360 571.925818 1 MSBI GE 0.065388 31.312599 35.358002 -220.000000 22.013000 95.921997 35.000000 54.352481 293.515979 84.044169 39.570469 1.000000 0.963592 0.255749
GE.BALJ..BHZ.2025.087.0628.SAC 560.790083 8.780319 569.570402 1 BALJ GE 0.065593 32.087299 35.639999 375.000000 22.013000 95.921997 35.000000 54.037647 294.435123 84.729762 49.640011 1.000000 0.964457 0.236103
GE.CSS..BHZ.D.2025.087.062808.SAC 572.957155 7.966629 580.923784 1 CSS GE 0.064491 34.961102 33.331001 396.000000 22.013000 95.921997 35.000000 55.718474 298.126597 85.577587 40.913563 1.000000 0.965752 0.263812
GE.IMMV..BHZ.D.2025.087.062907.SAC 624.963562 7.508715 632.472277 1 IMMV GE 0.059559 35.460602 23.981100 230.000000 22.013000 95.921997 35.000000 63.261952 299.736997 80.997694 45.103235 1.000000 0.958276 0.242793
GE.THERA..BHZ.D.2025.087.062856.SAC 616.084294 6.620145 622.704439 1 THERA GE 0.060403 36.366993 25.475264 288.000000 22.013000 95.921997 35.000000 61.930222 300.545842 82.246476 32.909368 1.000000 0.957008 0.255658
GE.KTHA..BHZ.D.2025.087.062919.SAC 629.000654 6.563150 635.563804 1 KTHA GE 0.059169 36.256599 23.062099 360.000000 22.013000 95.921997 35.000000 63.874296 300.744139 80.907656 25.234210 1.000000 0.959371 0.288401
GE.APE..BHZ.2025.087.0628.SAC 615.202669 7.297799 622.500468 1 APE GE 0.060491 37.072739 25.523010 608.000000 22.013000 95.921997 35.000000 61.799600 301.331964 82.645754 52.460954 1.000000 0.960085 0.265673
GE.ISP.10.BHZ.D.2025.087.062843.SAC 587.540677 7.195537 594.736214 1 ISP GE 0.063106 37.843300 30.509300 1100.000000 22.013000 95.921997 35.000000 57.775642 301.758482 85.894380 54.790776 1.000000 0.967182 0.262763
MN.WDD..BHZ.2025.087.0630.SAC 672.449561 7.325387 679.774948 1 WDD MN 0.054707 35.837299 14.524200 44.000000 22.013000 95.921997 35.000000 70.737192 301.782718 76.278919 21.494506 1.000000 0.955970 0.266253
GE.ARPR..BHZ.2025.087.0627.SAC 542.862093 9.588663 552.450756 1 ARPR GE 0.067178 39.092892 38.335571 1537.000000 22.013000 95.921997 35.000000 51.608391 303.115777 91.553606 42.848005 1.000000 0.959649 0.255221
WM.TIO..BHZ.D.2025.087.063133.SAC 773.491167 9.003714 782.494881 1 TIO WM 0.042261 30.926701 -7.261670 1335.000000 22.013000 95.921997 35.000000 89.505270 303.366082 64.454575 35.724595 1.000000 0.967255 0.262510
IV.ALJA..BHZ.2025.087.0630.SAC 673.377814 7.835290 681.213104 1 ALJA IV 0.054608 37.748970 13.753730 700.000000 22.013000 95.921997 35.000000 70.889586 303.900117 76.513854 33.549014 1.000000 0.938128 0.235013
IU.ANTO.00.BHZ.M.2025.087.062831.SAC 574.230139 8.346956 582.577095 1 ANTO IU 0.064372 39.868000 32.793400 904.000000 22.013000 95.921997 35.000000 55.897114 304.067613 88.591381 51.783026 1.000000 0.964396 0.263406
IV.SOLUN..BHZ.D.2025.087.062953.SAC 673.927054 6.562703 680.489757 1 SOLUN IV 0.054549 38.091930 13.532610 190.000000 22.013000 95.921997 35.000000 70.979756 304.295472 76.507245 39.856029 1.000000 0.946905 0.294929
IU.GNI.10.BHZ.M.2025.087.062722.SAC 505.738593 9.800155 515.538748 1 GNI IU 0.070356 40.147999 44.741001 1509.000000 22.013000 95.921997 35.000000 46.753107 304.981440 96.861852 56.197242 1.000000 0.960740 0.281946
IV.USI..BHZ.D.2025.087.063007.SAC 674.698261 6.003750 680.702011 1 USI IV 0.054466 38.707870 13.179130 285.000000 22.013000 95.921997 35.000000 71.106367 304.996121 76.515584 18.422929 1.000000 0.940225 0.190877
WM.AVE..BHZ.2025.087.0631.SAC 769.271075 8.133836 777.404911 1 AVE WM 0.042560 33.298100 -7.413300 230.000000 22.013000 95.921997 35.000000 88.600654 305.554790 64.410944 41.822755 1.000000 0.959864 0.241142
IV.ORI..BHZ.D.2025.087.062949.SAC 657.687734 7.749476 665.437210 1 ORI IV 0.056263 40.050961 16.450405 375.000000 22.013000 95.921997 35.000000 68.344125 305.816437 78.876266 32.319398 1.000000 0.937583 0.205410
MN.CUC..BHZ.D.2025.087.062942.SAC 660.744570 7.755224 668.499794 1 CUC MN 0.055946 39.993801 15.815500 637.000000 22.013000 95.921997 35.000000 68.833271 305.859087 78.483556 42.142092 1.000000 0.958900 0.296065
IV.MESG..BHZ.2025.087.0629.SAC 650.445297 6.272468 656.717765 1 MESG IV 0.057008 40.589409 17.850424 78.000000 22.013000 95.921997 35.000000 67.193340 306.174614 79.917895 44.386221 1.000000 0.962003 0.225346
GE.MARCO..BHZ.2025.087.0629.SAC 660.414798 7.575399 667.990197 1 MARCO GE 0.055981 40.297241 15.806320 933.000000 22.013000 95.921997 35.000000 68.779954 306.179066 78.593479 29.999561 1.000000 0.960541 0.293879
GE.MATE..BHZ.2025.087.0629.SAC 655.779996 7.389915 663.169911 1 MATE GE 0.056459 40.649071 16.704420 494.000000 22.013000 95.921997 35.000000 68.040303 306.408391 79.260944 40.985666 1.000000 0.958872 0.302509
IV.CGL..BHZ.2025.087.0630.SAC 691.159334 5.892508 697.051842 1 CGL IV 0.052644 39.366001 9.296000 1050.000000 22.013000 95.921997 35.000000 73.869449 306.455711 74.509436 65.963727 1.000000 0.864677 0.097079
IV.PZUN..BHZ.D.2025.087.062939.SAC 659.988315 7.800699 667.789014 1 PZUN IV 0.056026 40.645802 15.807000 820.000000 22.013000 95.921997 35.000000 68.711002 306.545119 78.726818 35.412435 1.000000 0.956042 0.283581
IV.VITU..BHZ.2025.087.0630.SAC 664.728712 6.741729 671.470441 1 VITU IV 0.055528 41.183262 14.630154 848.000000 22.013000 95.921997 35.000000 69.477413 307.298683 78.225397 39.695593 1.000000 0.957120 0.258010
MN.PDG..BHZ.D.2025.087.062927.SAC 641.879203 7.277275 649.156478 1 PDG MN 0.057883 42.429699 19.260799 40.000000 22.013000 95.921997 35.000000 65.852413 307.966470 81.567711 40.939834 1.000000 0.959395 0.272639
WM.SFS..BHZ.M.2025.087.063135.SAC 758.453769 7.810041 766.263810 1 SFS WM 0.044135 36.465599 -6.205500 21.000000 22.013000 95.921997 35.000000 86.356695 307.993068 65.210992 24.888265 1.000000 0.953542 0.209558
WM.MAHO..BHZ.M.2025.087.063048.SAC 711.532731 8.231573 719.764304 1 MAHO WM 0.050290 39.895901 4.266500 15.000000 22.013000 95.921997 35.000000 77.431453 308.141364 71.719411 32.194729 1.000000 0.963014 0.246362
IV.MA9..BHZ.D.2025.087.063000.SAC 672.829123 6.976857 679.805980 1 MA9 IV 0.054667 41.770168 12.659330 340.000000 22.013000 95.921997 35.000000 70.799506 308.241912 77.241148 22.235218 1.000000 0.952025 0.313263
IV.LPEL..BHZ.D.2025.087.062948.SAC 665.670846 7.008604 672.679450 1 LPEL IV 0.055429 42.046799 14.183200 760.000000 22.013000 95.921997 35.000000 69.629734 308.272583 78.269448 28.389835 1.000000 0.947569 0.284324
IV.RMP..BHZ.2025.087.0630.SAC 672.570627 6.952305 679.522932 1 RMP IV 0.054694 41.811928 12.704920 380.000000 22.013000 95.921997 35.000000 70.757068 308.277035 77.283120 20.267257 1.000000 0.947314 0.308415
IV.INTR..BHZ.D.2025.087.063003.SAC 666.971610 6.773799 673.745409 1 INTR IV 0.055293 42.011539 13.904600 924.000000 22.013000 95.921997 35.000000 69.840036 308.281147 78.085895 37.665250 1.000000 0.953040 0.230336
CR.DBRK..BHZ.D.2025.087.062937.SAC 646.851445 6.326861 653.178306 1 DBRK CR 0.057375 42.669079 18.146870 308.000000 22.013000 95.921997 35.000000 66.629393 308.361101 80.973681 68.561018 1.000000 0.943106 0.192072
IV.CERT..BHZ.2025.087.0629.SAC 671.160102 6.962448 678.122550 1 CERT IV 0.054846 41.949032 12.981760 773.000000 22.013000 95.921997 35.000000 70.525499 308.370858 77.499105 29.295538 1.000000 0.963483 0.293128
IV.PTQR..BHZ.D.2025.087.063001.SAC 669.208030 7.603786 676.811816 1 PTQR IV 0.055055 42.021931 13.400570 957.000000 22.013000 95.921997 35.000000 70.205022 308.375443 77.780810 22.015060 1.000000 0.958100 0.303463
IV.MTCE..BHZ.D.2025.087.063004.SAC 672.123846 6.541963 678.665809 1 MTCE IV 0.054742 42.022800 12.742220 388.000000 22.013000 95.921997 35.000000 70.683719 308.488248 77.377939 29.112320 1.000000 0.946790 0.281277
CR.STON..BHZ.D.2025.087.062940.SAC 648.717002 6.185986 654.902988 1 STON CR 0.057185 42.871601 17.699900 1.000000 22.013000 95.921997 35.000000 66.922136 308.635209 80.778438 36.758853 1.000000 0.958195 0.219360
IV.FIAM..BHZ.D.2025.087.062954.SAC 670.143949 7.160566 677.304515 1 FIAM IV 0.054955 42.268021 13.117180 1070.000000 22.013000 95.921997 35.000000 70.358675 308.678099 77.693000 30.327823 1.000000 0.957693 0.240250
MN.AQU..BHZ.D.2025.087.062958.SAC 668.762848 7.711628 676.474476 1 AQU MN 0.055103 42.354000 13.405000 710.000000 22.013000 95.921997 35.000000 70.131936 308.719360 77.900726 34.530636 1.000000 0.966109 0.288820
IV.CAMP..BHZ.2025.087.0629.SAC 668.513994 7.554873 676.068867 1 CAMP IV 0.055129 42.535782 13.409000 1283.000000 22.013000 95.921997 35.000000 70.091081 308.907513 77.967584 28.166816 1.000000 0.958353 0.263846
IV.LNSS..BHZ.D.2025.087.062954.SAC 670.049388 7.296058 677.345446 1 LNSS IV 0.054965 42.602859 13.040320 1155.000000 22.013000 95.921997 35.000000 70.343150 309.037926 77.762424 66.892767 1.000000 0.952348 0.246496
IV.TRTR..BHZ.D.2025.087.062957.SAC 665.926599 7.752733 673.679332 1 TRTR IV 0.055403 42.808102 13.913800 160.000000 22.013000 95.921997 35.000000 69.671083 309.109826 78.379493 32.595158 1.000000 0.933715 0.173788
IV.CESX..BHZ.2025.087.0629.SAC 672.033504 7.474634 679.508138 1 CESX IV 0.054752 42.608486 12.586760 380.000000 22.013000 95.921997 35.000000 70.668887 309.119843 77.482790 30.509617 1.000000 0.964283 0.321372
CR.HVAR..BHZ.D.2025.087.062946.SAC 654.118917 6.718130 660.837047 1 HVAR CR 0.056630 43.177601 16.448799 288.000000 22.013000 95.921997 35.000000 67.775763 309.126713 80.114430 33.480418 1.000000 0.964936 0.267774
FR.SMPL.01.BHZ.R.2025.087.063024.SAC 687.018728 8.050282 695.069010 1 SMPL FR 0.053110 42.094501 9.284700 405.000000 22.013000 95.921997 35.000000 73.167573 309.200983 75.283169 26.250598 1.000000 0.957838 0.246420
RO.ICOR..BHZ.2025.087.0628.SAC 599.495068 7.265723 606.760791 1 ICOR RO 0.062019 44.116798 27.800900 121.000000 22.013000 95.921997 35.000000 59.492802 309.213267 88.002172 71.191696 1.000000 0.945847 0.182567
IV.LATE..BHZ.D.2025.087.062957.SAC 675.457960 6.584993 682.042953 1 LATE IV 0.054385 42.613701 11.804000 610.000000 22.013000 95.921997 35.000000 71.231089 309.260147 76.998757 31.592226 1.000000 0.961981 0.246647
IV.NRCA..BHZ.D.2025.087.063002.SAC 669.428990 7.499569 676.928559 1 NRCA IV 0.055031 42.833549 13.114270 927.000000 22.013000 95.921997 35.000000 70.241298 309.264976 77.889347 34.832464 1.000000 0.945395 0.257098
RO.MFTR..BHZ.D.2025.087.062840.SAC 596.380747 7.313527 603.694274 1 MFTR RO 0.062295 44.177898 28.422400 980.000000 22.013000 95.921997 35.000000 59.043949 309.268214 88.463161 65.215362 1.000000 0.940852 0.213608
IV.MOMA..BHZ.D.2025.087.062954.SAC 671.849514 7.032589 678.882103 1 MOMA IV 0.054772 42.803871 12.570071 1040.000000 22.013000 95.921997 35.000000 70.638681 309.324598 77.539475 34.147609 1.000000 0.951905 0.266317
PM.PVAQ..BHZ.M.2025.087.063138.SAC 761.848884 8.454346 770.303230 1 PVAQ PM 0.043643 37.403671 -7.717329 200.000000 22.013000 95.921997 35.000000 87.054025 309.357536 64.382234 30.132263 1.000000 0.967460 0.216680
IV.GUMA..BHZ.D.2025.087.062959.SAC 668.172955 7.679021 675.851976 1 GUMA IV 0.055166 43.062698 13.335200 574.000000 22.013000 95.921997 35.000000 70.035092 309.467179 78.108746 39.554426 1.000000 0.960945 0.249903
IV.CESI..BHZ.2025.087.0630.SAC 670.126362 7.195301 677.321663 1 CESI IV 0.054956 43.004902 12.904600 840.000000 22.013000 95.921997 35.000000 70.355787 309.477102 77.818261 28.115021 1.000000 0.951262 0.201428
IV.SACS..BHZ.D.2025.087.063006.SAC 674.675470 7.110813 681.786283 1 SACS IV 0.054468 42.849060 11.909670 845.000000 22.013000 95.921997 35.000000 71.102625 309.483829 77.142865 33.583045 1.000000 0.963471 0.289495
PM.PFVI..BHZ.M.2025.087.063143.SAC 766.250668 8.528124 774.778792 1 PFVI PM 0.043002 37.132832 -8.826829 189.000000 22.013000 95.921997 35.000000 87.968101 309.501820 63.716788 35.613743 1.000000 0.943910 0.187886
IV.ASSB..BHZ.2025.087.0630.SAC 671.150618 6.145488 677.296106 1 ASSB IV 0.054847 43.042599 12.658700 734.000000 22.013000 95.921997 35.000000 70.523942 309.556738 77.677214 43.072518 1.000000 0.911024 0.129515
LX.MORF..BHZ.M.2025.087.063142.SAC 765.294030 7.871301 773.165331 1 MORF LX 0.043141 37.304321 -8.652672 560.000000 22.013000 95.921997 35.000000 87.767755 309.593934 63.825657 33.600941 1.000000 0.935650 0.137725
GE.TIRR..BHZ.D.2025.087.062842.SAC 596.379150 7.879715 604.258865 1 TIRR GE 0.062296 44.458099 28.412800 77.000000 22.013000 95.921997 35.000000 59.043719 309.594802 88.624623 47.936551 1.000000 0.952397 0.279052
RO.CRAR..BHZ.D.2025.087.062912.SAC 618.902854 7.500535 626.403389 1 CRAR RO 0.060130 44.325001 23.799900 125.000000 22.013000 95.921997 35.000000 62.351103 309.639492 85.418645 33.833889 1.000000 0.954923 0.273846
MN.DIVS..BHZ.2025.087.0629.SAC 636.992538 8.025556 645.018094 1 DIVS MN 0.058379 44.098099 19.991699 1000.000000 22.013000 95.921997 35.000000 65.096784 309.701576 82.790176 34.422300 1.000000 0.964527 0.292275
RO.TLBR..BHZ.D.2025.087.062846.SAC 598.179856 7.234892 605.414748 1 TLBR RO 0.062136 44.544498 28.046700 115.000000 22.013000 95.921997 35.000000 59.303247 309.703159 88.423601 48.723884 1.000000 0.944693 0.221153
RD.PGF..BHZ.D.2025.087.063024.SAC 687.545399 7.950079 695.495478 1 PGF RD 0.053051 42.548302 8.999400 1130.000000 22.013000 95.921997 35.000000 73.256788 309.714977 75.240014 23.186893 1.000000 0.952610 0.258613
IV.SNTG..BHZ.D.2025.087.063003.SAC 669.649873 7.667992 677.317865 1 SNTG IV 0.055008 43.255001 12.940570 650.000000 22.013000 95.921997 35.000000 70.277561 309.730631 77.928468 33.506553 1.000000 0.962833 0.229466
RO.AMRR..BHZ.2025.087.0628.SAC 601.668610 7.387125 609.055735 1 AMRR RO 0.061815 44.610199 27.335100 86.000000 22.013000 95.921997 35.000000 59.809210 309.797810 87.972160 46.826243 1.000000 0.947433 0.181676
RO.HUMR..BHZ.2025.087.0629.SAC 613.135319 7.316237 620.451556 1 HUMR RO 0.060699 44.528099 24.980400 247.000000 22.013000 95.921997 35.000000 61.493302 309.799888 86.320604 22.526426 1.000000 0.956829 0.262967
IV.MURB..BHZ.2025.087.0629.SAC 671.447995 7.417352 678.865347 1 MURB IV 0.054815 43.263000 12.524600 845.000000 22.013000 95.921997 35.000000 70.572763 309.807038 77.669072 26.663223 1.000000 0.955919 0.196221
IV.ATFO..BHZ.2025.087.0629.SAC 671.110065 7.527167 678.637232 1 ATFO IV 0.054851 43.366600 12.571500 960.000000 22.013000 95.921997 35.000000 70.517284 309.906544 77.734478 31.023903 1.000000 0.948294 0.187711
RO.SULR..BHZ.D.2025.087.062858.SAC 606.930472 7.627586 614.558058 1 SULR RO 0.061312 44.677700 26.252600 129.000000 22.013000 95.921997 35.000000 60.578064 309.912427 87.268519 33.794292 1.000000 0.944367 0.181437
LX.MESJ..BHZ.M.2025.087.063139.SAC 762.678237 8.628115 771.306352 1 MESJ LX 0.043522 37.839539 -8.219940 250.000000 22.013000 95.921997 35.000000 87.224368 309.923184 64.104282 17.239669 1.000000 0.941560 0.246149
IV.ATMI..BHZ.2025.087.0630.SAC 672.468913 7.427652 679.896565 1 ATMI IV 0.054705 43.334190 12.268010 581.000000 22.013000 95.921997 35.000000 70.740370 309.923248 77.531700 36.178738 1.000000 0.946363 0.212686
IV.SSFR..BHZ.D.2025.087.063006.SAC 670.106404 7.429648 677.536052 1 SSFR IV 0.054959 43.436279 12.782250 750.000000 22.013000 95.921997 35.000000 70.352511 309.944358 77.891984 67.118627 1.000000 0.950277 0.182449
IV.ATVO..BHZ.2025.087.0630.SAC 671.805036 7.530694 679.335730 1 ATVO IV 0.054776 43.382111 12.406630 638.000000 22.013000 95.921997 35.000000 70.631379 309.949764 77.635665 35.790527 1.000000 0.952769 0.202783
CR.MORI..BHZ.D.2025.087.062944.SAC 656.704122 6.831513 663.535635 1 MORI CR 0.056364 43.866016 15.707297 140.000000 22.013000 95.921997 35.000000 68.187477 309.958094 79.916163 26.048897 1.000000 0.963369 0.268917
IV.ARVD..BHZ.2025.087.0629.SAC 669.337418 7.234093 676.571511 1 ARVD IV 0.055041 43.498070 12.941530 461.000000 22.013000 95.921997 35.000000 70.226264 309.982788 78.014555 41.573325 1.000000 0.953327 0.173333
IV.ATPC..BHZ.2025.087.0629.SAC 671.458635 7.940840 679.399475 1 ATPC IV 0.054814 43.480701 12.457000 810.000000 22.013000 95.921997 35.000000 70.574510 310.043463 77.701499 30.600805 1.000000 0.947851 0.219622
RO.TPGR..BHZ.D.2025.087.062840.SAC 596.285072 7.641066 603.926138 1 TPGR RO 0.062304 44.856499 28.419600 449.000000 22.013000 95.921997 35.000000 59.030160 310.058839 88.868406 43.390144 1.000000 0.963869 0.264139
IV.PIEI..BHZ.D.2025.087.063007.SAC 671.049933 7.744879 678.794812 1 PIEI IV 0.054857 43.535671 12.535000 665.000000 22.013000 95.921997 35.000000 70.507412 310.087594 77.769941 48.646762 1.000000 0.943073 0.197663
RO.PGOR..BHZ.D.2025.087.062853.SAC 603.337140 7.852462 611.189602 1 PGOR RO 0.061656 44.919899 26.976801 102.000000 22.013000 95.921997 35.000000 60.053013 310.165785 87.904437 9.205723 1.000000 0.898891 0.143993
ES.ES03..BHZ.D.2025.087.063119.SAC 743.677296 7.655585 751.332881 1 ES03 ES 0.046249 39.666302 -3.933400 732.599976 22.013000 95.921997 35.000000 83.419156 310.190095 66.810700 22.966188 1.000000 0.949797 0.178663
ES.ES09..BHZ.D.2025.087.063114.SAC 743.529882 7.656055 751.185937 1 ES09 ES 0.046269 39.678101 -3.899600 753.099976 22.013000 95.921997 35.000000 83.390543 310.190664 66.832343 19.699369 1.000000 0.943869 0.178322
ES.ES01..BHZ.D.2025.087.063111.SAC 743.720925 7.655429 751.376354 1 ES01 ES 0.046243 39.670200 -3.947500 743.799988 22.013000 95.921997 35.000000 83.427624 310.198007 66.802615 26.077818 1.000000 0.953975 0.177532
ES.ES02..BHZ.D.2025.087.063118.SAC 743.663094 7.656335 751.319429 1 ES02 ES 0.046251 39.677101 -3.935500 734.500000 22.013000 95.921997 35.000000 83.416399 310.200710 66.810588 24.095838 1.000000 0.950476 0.179039
ES.ES06..BHZ.D.2025.087.063114.SAC 743.726586 7.555875 751.282461 1 ES06 ES 0.046242 39.675701 -3.952100 745.799988 22.013000 95.921997 35.000000 83.428723 310.204493 66.800428 29.321162 1.000000 0.958113 0.177422
IU.PAB.10.BHZ.M.2025.087.063122.SAC 745.447110 8.355669 753.802779 1 PAB IU 0.046010 39.544601 -4.349900 950.000000 22.013000 95.921997 35.000000 83.762670 310.205951 66.546970 18.939765 1.000000 0.957056 0.233047
ES.ESBB1..BHZ.D.2025.087.063118.SAC 743.769250 8.455817 752.225067 1 ESBB1 ES 0.046237 39.674301 -3.963000 755.000000 22.013000 95.921997 35.000000 83.437003 310.206534 66.793705 30.306293 1.000000 0.965355 0.261489
ES.ESBB..BHZ.D.2025.087.063116.SAC 743.769049 8.355847 752.124896 1 ESBB ES 0.046237 39.674400 -3.963000 755.000000 22.013000 95.921997 35.000000 83.436964 310.206626 66.793715 31.811647 1.000000 0.964066 0.243056
ES.ES19..BHZ.D.2025.087.063111.SAC 743.482521 7.557421 751.039942 1 ES19 ES 0.046275 39.700600 -3.899100 720.799988 22.013000 95.921997 35.000000 83.381350 310.211293 66.835063 22.207259 1.000000 0.952843 0.171015
ES.ES08..BHZ.D.2025.087.063115.SAC 743.594315 7.657523 751.251838 1 ES08 ES 0.046260 39.692299 -3.925100 721.500000 22.013000 95.921997 35.000000 83.403049 310.211567 66.818488 24.467189 1.000000 0.949099 0.178673
ES.ES07..BHZ.D.2025.087.063119.SAC 743.702347 7.556757 751.259104 1 ES07 ES 0.046246 39.687302 -3.951900 734.500000 22.013000 95.921997 35.000000 83.424018 310.215144 66.801787 33.271566 1.000000 0.958685 0.179288
IV.CSNT..BHZ.D.2025.087.062956.SAC 676.502058 6.759635 683.261693 1 CSNT IV 0.054271 43.473110 11.290170 636.000000 22.013000 95.921997 35.000000 71.404504 310.232529 76.960399 35.348831 1.000000 0.960563 0.268463
IV.PARC..BHZ.D.2025.087.062952.SAC 672.184498 8.061463 680.245961 1 PARC IV 0.054736 43.648602 12.238600 580.000000 22.013000 95.921997 35.000000 70.693676 310.253068 77.620685 37.230031 1.000000 0.940779 0.196270
IV.CRE..BHZ.D.2025.087.062951.SAC 673.462015 7.362219 680.824234 1 CRE IV 0.054599 43.618881 11.951670 1215.000000 22.013000 95.921997 35.000000 70.903410 310.269994 77.428272 27.769495 1.000000 0.958827 0.179677
IV.OSSC..BHZ.D.2025.087.063011.SAC 676.622389 7.364523 683.986912 1 OSSC IV 0.054258 43.523579 11.245790 452.000000 22.013000 95.921997 35.000000 71.424569 310.292028 76.948872 32.148976 1.000000 0.962067 0.295660
RO.MDVR..BHZ.D.2025.087.062921.SAC 628.482750 7.566819 636.049569 1 MDVR RO 0.059220 44.781502 21.712799 720.000000 22.013000 95.921997 35.000000 63.795367 310.299464 84.253657 52.829171 1.000000 0.939512 0.191135
RO.HERR..BHZ.D.2025.087.062911.SAC 625.137283 7.374496 632.511779 1 HERR RO 0.059543 44.881001 22.416000 246.000000 22.013000 95.921997 35.000000 63.288060 310.356617 84.774939 49.505222 1.000000 0.946817 0.210280
RO.ISR..BHZ.D.2025.087.062857.SAC 605.387166 8.776913 614.164079 1 ISR RO 0.061459 45.118698 26.543200 791.000000 22.013000 95.921997 35.000000 60.352559 310.408072 87.718283 52.800999 1.000000 0.941038 0.218165
